global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
720.9981904512875	0.8513168392147463	0.7247403607305862	519838.3906340311	680.0311527541189	-2.267823493842002	462442.3687160958	5.143023399221744	751.6191896408324	-0.0755492619105098	564931.4062363416	0.0057076909752228	755.8892962870174	698.4887023513381	0.712159	13.371763	0.0182083704405418	0.01317708388769	0.0077073663	0.0112217184	-0.0107904957	0.0262254641	-0.0245940216	0.0293060348	0.0735915761	0.0053821426	0.0060375854	-0.0511991648	0.0944634091	-0.0819194919	-0.0061031269	0.0215897455	0.0557231207	0.0846774464	-0.0235611892	0.0464425457	-0.0379970371	-0.0223722649	-0.0643540465	-0.0882289167	-0.0905160786	0.0817853784	-0.049540048	-0.0199180557	0.0062873027	-0.0533714087	0.0887648292	-0.0702350839	0.0153685671	0.0415073415	-0.0540162346	0.0676140523	-0.0516125397	0.0625219224	-0.0861878667	0.0199561054	0.0227898387	-0.127156996	-0.012076025	-0.0121943754	0.0661183911	-0.0441884142	-0.0144645012	0.0054320475	0.0329660882	-0.0924500473	0.0020830492	-0.0211738208	0.007177684	-0.0320401823	0.0051181971	-0.0674132177	-0.0130610815	0.0174985271	-0.0336198696	-0.0398302534	0.0217786864	0.011470722	0.0576073452	-0.0399275858	-0.0012547208	-0.0382377016	0.0115380741	0.0066772649	0.0753136051	0.010835887	-0.0368614402	0.0786484417	0.0488709961	0.0072976862	-0.0360370472	-0.0706736128	-0.0041408113463177	0.0001190620372568	1.4175768715739771e-08	1.71463186057934e-05	-0.0671518931151098	-0.0001495044960933	2.2351594352111577e-08	0.0045093767489431	-0.0978729994101286	-0.0021072522128804	0.009579124013535	4.440511888689742e-06	-0.0044119984369419	0.0002230060869501	4.97317148167957e-08	1.9465730207577764e-05	-5.399738746802996e-05	-6.392756404238821e-07	2.9157178533725594e-09	4.086733444393646e-13	0.0006788840560959	9.300567129569996e-05	8.650054893163791e-09	4.608835616212211e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.6198730002877	-0.3783174509998162	0.1431240937309983	519293.0013629508	681.0007475072688	0.9695947531498632	463762.0181054589	0.9401139853357442	752.4989531078036	0.8797634669712124	566254.6744283404	0.7739837578172076	756.183899405115	700.6294185878994	0.688034	12.918784	0.0266935026909034	0.022267502412814	0.0037547306	0.0095691825	-0.0187166781	0.0371587652	-0.0154677433	0.0270694864	0.0671432492	-0.0085457161	0.0243979713	-0.0421419927	0.0732362446	-0.0889106475	-0.0182304479	0.032920544	0.0157924673	0.0928708535	-0.0287428997	0.0312647921	-0.0404068204	-0.0483725081	-0.0081452924	-0.0632639884	-0.0506560085	-0.0157093063	0.0322712875	0.0626750537	0.0263337738	-0.0448860326	0.0695142394	-0.0835366733	-0.004421653	0.0451647672	-0.0214863214	0.0819938611	-0.0635249311	0.0458166	-0.0600809327	0.0274160721	-0.0237110846	-0.0622959479	-0.0430967003	-0.0004506353	-0.0311960302	-0.0588376671	-0.0576840298	0.0081823882	0.0279360448	-0.0745260789	-0.0011023844	-0.0256014886	-0.0124387782	-0.0254845676	0.0122061701	-0.0466612529	0.0010074946	0.0172615848	0.0028505962	-0.036601509	0.0403646775	0.0134035966	0.0281237624	-0.0584188327	0.0166789099	-0.0384467682	-0.0069481698	0.0374578946	0.0671278489	0.0013432801	-0.0720815159	0.0781069684	0.0469730469	0.0039326281	-0.040104614	-0.0739763355	-0.0042591229390751	-0.0001183115927574	1.3997632980793041e-08	1.814012821015572e-05	-0.0672334117379591	-8.151862284930256e-05	6.645285871246833e-09	0.0045203316539259	-0.0762142971009183	0.0216587023092102	0.005808619082587	0.0004690993857189	-0.0044090037937109	2.994643230999801e-06	8.967888080972926e-12	1.9439314452957103e-05	-5.329187688030146e-05	7.055105877285041e-07	2.840024141425209e-09	4.977451893970192e-13	0.0005858848065929	-9.299924950300004e-05	8.648860408121253e-09	3.432610065963998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.9341312061332	0.3142582058454763	0.0987582199412177	519746.02153794206	683.1733371850216	2.1725896777528533	466725.8086405193	4.720145907878247	752.8578985002306	0.3589453924270174	566795.0153341835	0.1288417947445855	757.5413885066647	695.9372237265648	0.799693	15.015333	0.0873959227701506	0.0529948434888008	0.0072263388	0.0243466456	-0.0069533851	0.0544668397	-0.0581377071	0.0493035836	0.0636632291	0.0438414925	0.0202439955	-0.0637877065	0.0396611121	-0.0279461815	0.0540594754	0.0670654938	-0.0155321358	0.0521520939	-0.0256882825	0.0162260155	0.0048810973	0.0604338235	0.0112654433	-0.1230174641	-0.0751281127	0.0839022722	-0.0039517448	-0.0155589842	0.0193770288	-0.0616679919	0.0384945639	-0.0092426404	0.0638176715	0.07607478	-0.0135043807	0.0471197309	-0.0215960335	-0.0495458702	-0.0363178197	0.0676077083	0.0198213728	-0.0850875102	-0.0461601964	-0.0369533083	0.0643268074	-0.0603558125	-0.0407195059	0.000571887	0.0288294578	-0.0810701839	0.0056565572	-0.0275654576	-0.0026451959	-0.0143092633	0.0079340461	-0.094867206	-0.0438911938	0.0085617416	0.001963144	-0.0506000463	0.0715984397	0.0107964349	0.0575602804	-0.0358252781	-0.0421013447	-0.0381142226	-0.0200966859	0.0076739838	-0.0021398674	-0.0070240856	-0.0401935057	0.0775531612	0.0450454286	0.0005619815	-0.0440708732	-0.0769871073	-0.0041814856982682	7.763724080690065e-05	6.02754116010868e-09	1.7484822644821493e-05	-0.1151474907135394	-0.0479140789755802	0.0022957589640781	0.0132589446176246	-0.0874344365774817	-0.0112201394765634	0.0076447806996216	0.0001258915298735	-0.0049720052161238	-0.0005630014224129	3.1697060163894895e-07	2.472083586916228e-05	-5.3956640536201306e-05	-6.647636558998471e-07	2.911319057952842e-09	4.4191071820533044e-13	0.0005858696511177	-1.51554751998996e-08	2.296884285347717e-16	3.432432481007756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.4091733317078	-1.524957874425354	2.3254965187718937	517549.55867381126	675.8674624038465	-7.305874781175135	456796.82673621486	53.37580631821082	752.2652503422329	-0.5926481579977008	565903.0068724623	0.3512318391780676	756.2240511642909	696.4214529089026	0.913898	17.159683	0.1382067604399848	0.0898642109475668	0.0014303045	-0.0019195687	-0.0433154377	0.0873462495	0.0004406266	0.0104529855	0.0814110043	0.028339788	0.0735234625	-0.0386406008	0.0861823398	-0.0006486163	-0.009859556	0.0153800195	0.0576187992	-0.0090391037	-0.0247614458	-0.0024399512	-0.0596367811	0.0618614392	-0.0167713071	0.0432335512	-0.0230156285	-0.0441009213	0.0563593927	0.0690531757	0.0715424283	-0.0448816564	0.0908315515	-0.0016790566	-0.0115191748	0.0193128274	-0.0413298468	-0.0299477702	-0.0244819378	0.0125274903	-0.0461684121	0.0584401389	0.042292007	-0.0075752731	0.0499829856	0.001327383	-0.0539846955	-0.0492484739	0.0219441195	0.0075992807	0.0230956746	-0.0635706167	0.0424306164	0.0034298368	-0.0187417218	0.0086344256	0.0292361178	-0.0606429197	0.0178359084	0.000227503	0.0028404049	-0.0177062352	0.0335622957	-0.0265657768	0.0496169476	-0.0165541138	0.0289819184	-0.0440358176	0.0344986507	0.008597136	0.0195103605	0.020728108	-0.0207873836	0.0769871073	0.0430893585	-0.0028094637	-0.0479258055	-0.0796940463	-0.0044840902426841	-0.0003026045444159	9.156951030115445e-08	2.010706530453475e-05	-0.0347296564621188	0.0804178342514206	0.0064670280656889	0.0012061490379767	-0.0751236060178683	0.0123108305596134	0.0056435561811278	0.0001515565490675	-0.0052939981579831	-0.0003219929418592	1.0367945460720646e-07	2.8026416496728456e-05	-0.0002329882407821	-0.0001790316002458	5.42835203427378e-08	3.205231388660727e-08	0.0001833843715322	-0.0004024852795855	1.6199440028301818e-07	3.3629827722259963e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.4287655378417	0.0195922061338933	0.0003838545411929	517577.7486833029	678.141948671052	2.274486267205475	459876.50254737167	5.173287779706296	753.8505349840436	1.585284641810745	568290.6290957287	2.513127395561021	758.090506082638	695.4432896244633	1.776698	33.359924	0.2166421295727897	0.1274637841302778	0.0043350953	0.0510723344	-0.0354271857	0.100297401	-0.0245070092	-0.0386830051	0.1016978139	-0.0372985513	0.1240881883	-0.1018972822	0.0998724874	0.1166575556	-0.1225490917	0.0052670966	-0.005972497	-0.0672628887	0.183754655	-0.1044899728	-0.059129135	0.0803258489	0.0325621935	0.0658640577	-0.0807305312	-0.0240257645	-0.0951920132	0.1055169641	0.1221577153	-0.1024249715	0.0969834531	0.1038121585	-0.1274684297	0.0299950613	0.0361380234	-0.0673818685	0.1604054481	0.0752423437	0.0626801459	0.1242389237	0.0598908564	0.0034020876	0.0746508866	-0.09406652	-0.0237169933	-0.0545888624	0.085331446	3.45759e-05	0.0160778199	-0.0212351775	0.2722808437	0.2128684266	-0.0671051238	0.0212443348	-0.0954136339	-0.2706324941	-0.1953084112	-0.1126747147	0.0052934855	0.1349662887	-0.1196546616	0.1495467598	-0.0505495908	-0.0199277398	-0.0008714686	0.1808102413	-0.0123969122	-0.0787956292	-0.1207637776	0.0226315065	0.079372113	0.0764088964	0.0411060724	-0.0061769165	-0.0516596731	-0.0820864692	-0.0205310818675172	-0.0160469916248331	0.0002575059402074	0.0004215253226506	-0.0488967118483145	-0.0141670553861956	0.0002007054583155	0.002390888429577	-0.0807401431804493	-0.0056165371625809	0.0065189707207994	3.1545489698653376e-05	-0.0044796446356475	0.0008143535223355	6.631716593403978e-07	2.0067216061685425e-05	-0.0023098044134046	-0.0020768161726225	5.335196428183369e-06	4.31316541486637e-06	-0.0005416768414933	-0.0007250612130255	5.257137626340094e-07	2.9341380061015764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.8530866858936	-0.5756788519481688	0.3314061405803616	516749.7602378368	676.408991871458	-1.7329567995939217	457529.1242845622	3.003139269258807	753.9797193436395	0.1291843595959108	568485.4171815135	0.0166885987642055	757.4628999986365	697.1092850487512	1.215917	22.830505	0.1868628269176999	0.1024680372849835	0.0135530786	0.0630450771	-0.0282326211	0.1140750425	-0.0109470655	-0.0565523614	0.028864769	-0.0514793604	0.0927744199	-0.1019797124	0.1111896029	0.0850276336	-0.1012145901	-0.0329826352	0.0483805072	-0.1439164072	0.1529148901	-0.0305482079	-0.1018844104	0.0426062943	0.0282295782	0.1832200913	-0.1492341327	-0.0676359477	-0.0872561589	0.145386315	0.0924041049	-0.1122358029	0.1134248179	0.0606312982	-0.1046349756	-0.0067780839	0.018041503	-0.144782591	0.1383764443	0.0796636205	-0.0100288935	0.1076266534	0.0223949522	0.031856033	0.1715353999	-0.0906491764	-0.1280100131	-0.0694060492	0.082237933	-0.0373144576	0.0114983815	0.0252966778	0.2603177551	0.1947072177	-0.0343909398	0.0196781637	0.0062303821	-0.3063710346	-0.189583278	-0.0833910082	-0.0369432837	0.1467957077	-0.1608104419	0.0800700277	-0.0751418916	-0.0572893467	0.1385953555	0.0708031409	-0.0278908408	0.0438130723	-0.0974438039	0.0314438075	0.0853987183	0.0758186195	0.0390968227	-0.0095355915	-0.0552630438	-0.0841549343	-0.0235599494662039	-0.0030288675986866	9.174038930374128e-06	0.00055507121885	-0.0114014039385637	0.0374953079097507	0.001405898115247	0.0001299920117702	-0.1195848247701718	-0.0388446815897225	0.0143005303153126	0.0015089092878069	-0.0045940443093619	-0.0001143996737143	1.30872853459611e-08	2.1105243116380457e-05	-0.0038411263974711	-0.0015313219840665	1.4754252001349312e-05	2.3449470188853623e-06	-0.0010458345801032	-0.0005041577386098	2.5417502540024813e-07	1.0937699689396364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.7494754477553	0.8963887618617719	0.8035128123920803	518039.30740731896	686.7516135013465	10.342621629888413	471627.7786467028	106.96982217903565	752.9269205123659	-1.0527988312736625	566898.9476322345	1.1083853791311895	757.8488227884183	677.9983011400377	2.343144	43.99572	0.6747233806072777	0.3830662535073058	0.0651420813	0.0910150606	0.0685936449	0.1320667923	-0.0950074349	-0.0421746625	-0.022288565	0.039508152	-0.0423640521	-0.0856900463	0.0837116076	0.0667628012	0.072962014	0.0747701829	0.0506552858	0.0206008135	-0.0460732691	-0.0160010172	-0.0313087832	0.0774628446	-0.0664170128	0.026332664	0.0835218883	0.0300005299	0.0349276707	-0.1192092858	-0.0434209426	-0.0839087555	0.0781612363	0.0821237277	0.0977288913	0.0665462715	-0.0513309423	-0.0110137281	-0.0481555538	-0.0206257347	0.0333775954	-0.0135905146	0.0995232695	0.0602354495	-0.0073419966	0.1394214519	0.0515886026	0.0381821687	-0.0792332801	-0.1122546036	0.0801585491	0.0085724294	-0.0168470114	0.0034894671	-0.0408795013	0.064652356	0.0580958386	0.0449782215	0.0124382049	-0.0208647793	0.0851466998	-0.0360433588	0.0203800942	-0.0607127199	0.0502031624	-0.0653915022	0.1537868191	-0.1080800671	-0.0450688633	0.0664136019	-0.1205775394	0.0583351143	0.1186173785	0.0752163701	0.0370628787	-0.012880716	-0.0587268153	-0.0858912784	0.0140923787942028	0.0376523282604066	0.0014176978234294	0.0001985951400792	-0.0152020392821157	-0.0038006353435519	1.4444829014656625e-05	0.0002311019983349	-0.392689893128022	-0.2731050683578502	0.1542053521648973	0.074586378362746	-0.0012019538631782	0.0033920904461836	1.1506277595090731e-05	1.4446930892089994e-06	-0.0011540510211351	0.002687075376336	1.3318337593829672e-06	7.2203740781112575e-06	7.830657028647418e-05	0.0011241411503896	1.26369332599942e-06	6.13191895003052e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.8767906468704	2.12731519911506	4.525469956385947	521106.1008746256	673.2819726250389	-13.469640876307608	453308.6146618636	181.4312253366968	752.6845378270225	-0.2423826853433865	566534.0134838785	0.0587493661542711	757.9604871260558	699.4913358258772	1.969882	36.987225	0.6937754894525038	0.4572494953369611	0.0047899235	0.0500891752	-0.0180990672	0.1104735757	-0.0180246968	-0.0098901512	-0.0184628221	-0.1118229561	-0.0268862065	-0.031362944	0.0346698767	0.0083929796	0.1086117632	0.0576260544	0.0645861522	0.0108983451	0.0059917266	0.0421874228	0.0513068828	0.1319085544	-0.0019704101	0.0611584033	-0.1554855616	0.048136588	0.0261458573	-0.0383922893	-0.0305600024	-0.0340378695	0.0465872031	0.0394071793	0.1090744016	0.0534427176	-0.1249869525	0.0172763456	0.0748241413	-0.097784072	-0.0281405315	0.06021992	-0.0331288172	-0.0395013923	0.1477302818	-0.0035222985	0.0659872138	-0.0591803439	0.0126353519	-0.0278919047	0.0054809728	-0.0563059689	-0.0201051671	0.0266348463	0.0316906816	0.0323898861	0.0076509614	0.0062670815	-0.0034059097	-0.099371656	-0.1195374791	-0.0347454456	-0.0467360019	0.0356714447	0.0224564704	-0.0576529417	-0.1760695744	-0.1410674482	-0.027105667	-0.1116568097	-0.0253369753	0.0653945886	0.0477180142	0.074602243	0.0350055249	-0.0162075362	-0.0620422378	-0.0872886488	-0.0120471485871291	-0.0261395273813319	0.0006832748917194	0.0001451337890803	-0.0587216485550925	-0.0435196092729768	0.0018939563912725	0.0034482320090277	-0.0540344336718732	0.3386554594561488	0.00291972002224	0.1146875202194552	-0.0059483705898421	-0.0047464167266639	2.252847174315485e-05	3.5383112674098455e-05	-0.0006350591952102	0.0005189918259249	4.033001814210269e-07	2.693525153768618e-07	0.0005221158845386	0.0004438093142521	1.969667074169422e-07	2.726049968875247e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.7513863457442	0.8745956988738044	0.7649176364885584	522369.5664646952	673.40869140625	0.1267187812111387	453479.2656614781	0.0160576495116364	754.7209490821475	2.0364112551250173	569603.7109834575	4.146970799999848	758.5319915025855	692.2362404488229	1.509835	28.349222	0.2075383269306179	0.1152159774385063	0.0048939064	-0.0018243964	-0.0254394918	0.0847351966	0.0976530329	-0.0392543081	0.0085228139	0.054137673	-0.026230048	0.0071385442	0.0299202156	-0.0127673336	0.0765211987	0.0160571733	-0.0081216024	0.0233146973	-0.0544010845	0.0223961869	-0.057433253	0.0065681467	-0.0465703978	-0.0497194427	-0.0310056856	0.0447757583	-0.0855799145	0.0388564145	-0.0260045174	0.007070868	0.0309881198	-0.0245565145	0.0630205737	-0.014730654	0.0224148395	0.0156661673	-0.0519324176	-0.002160258	-0.0524813391	-0.0075895029	0.0775808161	-0.0354910166	0.0035265727	-0.0610443997	0.0112750448	-0.0018931396	-0.0339931054	-0.0206630409	0.0233287517	-0.0113330185	-0.0535502392	-0.0172128039	-0.0156957725	0.0203342268	0.0401953588	-0.0220674142	-0.0290569329	0.0087000207	0.0731545451	-0.0181753427	0.0053143291	-0.028522866	-0.0122920339	0.0353476206	-0.0197364936	-0.0490710863	-0.0628633361	0.0271385612	-0.0451793875	0.0325529839	-0.0033010103	0.0739763355	0.032926061	-0.0195113247	-0.0652009362	-0.0883415308	0.0086471302171133	0.0206942788042424	0.0004282531752277	7.477286099171391e-05	-0.1168471485402307	-0.0581254999851382	0.0033785737485223	0.0136532561219827	-0.0975523892278005	-0.0435179555559273	0.0095164686440522	0.0018938124557676	-0.0045752755230657	0.0013730950667764	1.885390062405686e-06	2.093314611196412e-05	-0.000956675496367	-0.0003216163011567	9.152280053490456e-07	1.0343704516978145e-07	0.0005128154007656	-9.300483773000022e-06	8.649899841183671e-11	2.629796352623829e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.2867660897309	2.5353797439867094	6.428150446218112	526040.8930649001	691.0664078394572	17.657716433207156	477572.7800441309	311.7949496355541	756.2291276114328	1.50817852928526	571882.4934479487	2.27460247619705	760.9145135530002	713.5074396700472	1.356948	25.478544	0.1130953605839801	0.06044982974765	-0.0026769025	0.032126443	0.0368842722	-0.0216736802	-0.0645919904	0.0046596951	-0.0286215631	-0.042839922	-0.0158921167	0.0047971865	-0.0630291346	0.0227588695	0.0585699287	0.0427370884	-0.0649900168	-0.022874452	-0.0337491082	0.0172282121	-0.0230935886	0.0059751695	0.0843808071	-0.0673733215	0.0405904615	0.0223931256	0.0183501878	0.0243503698	-0.0147528929	0.0014945546	-0.0679831718	0.0233122019	0.0450295197	0.0182364445	0.0598844568	0.0012769966	-0.0252483981	-0.0458229848	-0.0473212366	0.0092470018	-0.0098547913	0.0546414175	-0.0814163352	-0.0477999694	0.0535684384	0.0023317447	0.0468808136	-0.0089140495	0.0238778231	0.0125011759	-0.0399022886	-0.0046567948	-0.0292120868	-0.0103853483	-0.0399929908	0.0385087581	-0.0089366131	-0.0549074081	-0.0153413889	-0.011387612	-0.0006623755	0.0109657358	-0.0620338688	-0.0710112872	-0.0561145731	-0.0448870836	-0.0602831543	0.0115866281	-0.026693114	0.004985855	-0.0288767905	0.0733387462	0.0308258002	-0.0227873865	-0.0681949313	-0.0890457691	0.0140419063487655	0.0053947761316522	2.910360951064428e-05	0.0001971751339075	-0.0637969165147183	0.0530502320255124	0.0028143271179607	0.0040700465567859	-0.081152860345	0.0163995288828005	0.006585786742175	0.0002689445475778	-0.0039168188726073	0.0006584566504584	4.3356516053289654e-07	1.5341470080812717e-05	-0.0009558007679635	8.747284034999435e-07	9.135551080396164e-07	7.651497798895599e-13	0.0004071303087472	-0.0001056850920183	1.1169338674937666e-08	1.657550883005904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.4265978004885	-2.860168289242438	8.180562642788013	521900.1892095888	684.5425392064182	-6.523868633039001	468598.48798317055	42.560861941150165	755.11325663612	-1.1158709753127596	570196.0303476069	1.2451680335454494	759.9266857393541	707.0589904372756	1.057265	19.851597	0.086853582897928	0.0606733475525454	-0.0029713086	0.0184980375	0.0138822707	0.0124576707	-0.0702470208	0.0275888775	-0.0457036611	0.0234229583	0.0095863629	-0.0148789361	-0.0134081646	0.0100309254	0.024680247	0.063836396	-0.0636397906	0.0158927827	-0.0385489762	-0.047021288	0.0286780519	0.029577569	0.0297364446	-0.059237614	-0.0206437253	0.0185547006	0.0263619599	0.0099435257	0.0080793903	-0.0122313412	-0.0201238345	0.0302439079	0.0339747328	0.0705194817	0.0277741377	0.0133626872	-0.0404592673	-0.069535358	0.0506046765	0.0637109624	-0.0100558242	-0.0220507207	-0.0456313916	-0.0050145883	0.0468523822	-0.0099718685	-0.0304841389	-0.001819112	0.0203107191	-0.0069571858	-0.0296208675	0.0194872601	-0.0101972487	0.0231739002	0.0227236006	0.0133385259	0.0025884408	0.0274288532	0.0648394353	-0.0233114528	0.0116815129	0.0409958688	-0.0142182777	-0.1053744739	-0.0780395428	0.0039158748	-0.0460802798	0.0377012321	0.030046867	0.0595532566	0.0217573638	0.0726895759	0.0287060691	-0.0260310661	-0.0710166602	-0.0893985845	0.0082760784134023	-0.0057658279353632	3.324477178021468e-05	6.849347390478352e-05	-0.0654260494378178	-0.0016291329230994	2.6540740811266924e-06	0.0042805679450397	-0.0247257324346747	0.0564271279103252	0.0006113618444311	0.0031840207642082	-0.0041502671976579	-0.0002334483250505	5.449812046893058e-08	1.7224717811955156e-05	-0.0008806649351809	7.513583278259998e-05	7.755707280571788e-07	5.645393367934826e-09	0.0005591760334968	0.0001520457247496	2.3117902414631132e-08	3.126778364372145e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
