global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
778.9043586267585	1.835658191670632	3.3696409966474943	606691.999887762	831.6619984511788	4.793417423329402	22.97685059427788	691661.6796678085	810.0928522671625	1.3590225798047868	656250.4292943467	1.8469423724192584	824.8209974500868	720.4895149757123	0.978592	15.946126	0.1384747934875194	0.0792215822689326	0.038111914	-0.0179672195	-0.0780984352	-0.020608721	0.0349825284	0.0544073545	-0.0622460018	0.0522226946	0.0057701771	-0.0427889687	-0.0204721632	0.0237890723	0.0012490042	-0.0057905985	0.0148636242	-0.0072771221	-0.0661368736	-0.0703902219	-0.0186319231	-0.0628542485	0.0867372399	0.0572030501	-0.0240099618	0.021589837	-0.0461806226	0.0351952251	0.0537529214	0.0270982658	0.0934877442	-0.1073709188	0.018975853	-0.0282215197	0.0468231998	-0.0157952845	0.0588947739	0.0506106022	0.0281275938	0.0049338415	-0.006807573	-0.030098453	-0.0457587446	-0.0188230304	0.0738424871	0.0164470764	-0.0169776653	0.0420963158	-0.0432104735	-0.0213429178	0.0686959061	0.0783926183	0.007879277	0.085609914	0.0237328377	-0.0083986101	-0.0311270984	-0.0253935352	-0.0130556966	-0.0092276911	-0.005619372	-0.0813148917	0.0584602658	0.0891592578	0.0437968237	0.0226174429	-0.0242437171	0.0262263521	0.0656361101	-0.0164649402	0.0559889202	0.0541645347	0.0155744924	-0.0730478476	-0.0191059396	-0.079476963	0.0157285771	-0.0038616199	0.036201229	0.0196008061	-0.0200033165	0.0620253577	0.0085097502	-0.0479247376	-0.0585678402	0.0051490724	0.0113277685	-0.0714989654	-0.0013808269	0.0095205162	0.070056793	-0.010730614	-0.0160792408	0.0546559124	0.0083519776	0.0360575488	0.0421406862	-0.0666992059	0.0523422349	0.0081338048	0.0806893143	0.0561424221	0.0206066568	-0.0189624924	-0.0548200734	-0.0056003827505577	-0.0064627073047204	4.176658570648642e-05	3.1364286952744233e-05	0.0494310894314509	0.066087558641044	0.00244343260238	0.0043675654071334	-0.043373042658743	-0.0426776578263812	0.0018812208294771	0.0018213824775456	-2.897592842352797e-05	-0.0004289933006746	8.39604428005416e-10	1.840352520237118e-07	-0.0003590018142858	-2.134632450000781e-08	4.556655696596335e-16	1.2888230266049606e-07	0.0001339944969648	3.592274730834883e-05	1.7954525216849797e-08	1.290443774179483e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.9193780726688	-0.9849805540897024	0.970186691934857	605158.5587809678	828.8570306656209	-2.804967785557892	7.867844278017545	687003.9772838299	809.3920306325307	-0.7008216346317795	655115.4592514515	0.4911509635679594	823.877962938512	718.0858023606739	1.024376	16.692177	0.1694791222439104	0.1074359314614996	-0.0001256747	0.0766153103	-0.0738619809	0.0066337031	-0.0512944006	0.0294602431	-0.0487267881	0.0308507734	0.0552073408	0.0269759558	-0.0214633962	0.0516806329	-0.0431983364	-0.0491832275	-0.0102660427	-0.0349278207	0.0497002634	-0.0076046131	0.0782193285	0.1372874158	0.0234951895	0.0449980605	-0.0244051624	-0.0122713072	-0.0842029127	0.0288443393	-0.0113476176	-0.0807929069	-0.0070069094	0.001548023	-0.0129785177	-0.0235292934	0.0849723851	-0.0341792933	-0.006359566	0.0073840751	-0.029512146	0.0048587567	0.0992958204	-0.0770970514	0.1335884798	0.0311495218	-0.0195257709	0.0673063333	0.0540619023	-0.0646309485	-0.0035399476	0.0388768014	-0.0190503449	0.0181551516	0.095250375	-0.0225419624	-0.1124096893	-0.0574491709	0.0425237381	0.0333927629	0.0071958359	0.0893482901	-0.0459736692	-0.0006226905	0.0428678508	-0.0072706845	0.0135455207	-0.0041686177	-0.0144396256	-0.0773133766	0.0883571345	0.0058984062	0.0010586028	0.0161151717	-0.0349200401	0.0594677035	-0.1314888181	-0.0489591404	0.0562105706	-0.0997998172	-0.0339078983	-0.0504273881	-0.0326993427	-0.030107306	0.0247619071	0.0234118344	0.0749594705	-0.0683512723	-0.0886741084	0.0096201181	-0.0007594881	-0.0168144578	0.0215567116	0.0292927184	-0.0436137388	-0.1113083518	-0.0244247124	-0.0545790652	0.0546348798	-0.032384149	-0.0054086477	-0.0009782588	0.0801980124	0.0543749388	0.0173115907	-0.0233303736	-0.0591495314	-0.0054468121287527	0.000153570621805	2.3583935881574432e-08	2.966776236592752e-05	-0.0303407174954202	-0.0797718069268711	0.0009205591381368	0.006363541180378	0.0262266183103179	0.0695996609690609	0.0006878355079951	0.0048441128070082	-8.40376265967956e-05	-5.506169817326763e-05	7.062322684022448e-09	3.031790605724024e-09	-0.0003589911857557	1.0628530099977308e-08	1.1296565208612364e-16	1.288746714502835e-07	-0.0002100148508553	-0.0003440093478201	4.41062375797739e-08	1.1834243138761057e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.0160879320008	-0.9032901406679912	0.8159330782279993	603754.0009051508	831.7755759759998	2.9185453103789314	8.517906728734854	691850.6087902063	808.1371508006105	-1.2548798319202206	653085.6545041286	1.574723392560121	823.5054758638481	708.2842586664351	1.16124	18.922369	0.1833752486309152	0.1057966505109433	-0.0494633097	0.0580319007	0.0829888439	-0.0282143486	0.0362322288	0.0195739494	0.0955944339	-0.0325638775	-0.0458897706	-0.0104948443	0.0730302431	0.0034113363	0.0196368832	-0.0692380336	-0.0129306523	-0.0437407612	0.0308446034	0.0265959078	0.0023807301	-0.020287978	-0.0533165675	0.0166441472	0.0366118207	0.0032000172	-0.0201402318	0.020265989	0.0786383601	0.0224250182	0.0402242978	-0.038639051	0.0019375878	0.0001549343	-0.0408154804	-0.037445065	0.031044822	0.1196884959	0.0804812527	0.0725667041	-0.0101683882	-0.1365204825	0.0247340672	0.055679231	-0.0374346566	0.0179065883	-0.036293309	-0.0786115623	0.0356010825	0.0294440297	-0.025545398	-0.015928932	-0.0075967354	-0.0245521741	0.0542746813	-0.0097908403	-0.0362498128	-0.0041410396	-0.0219182719	0.0080426388	0.0384225065	-0.0345932888	0.0409072205	0.0650538046	0.0325699084	0.0060186337	-0.0010649791	0.0454506085	-0.0636853903	-0.0923142828	0.1124893494	0.10878778	-0.0760232038	0.1204356086	-0.0274828504	-0.0698504563	0.0202494193	-0.0161216339	0.021960064	0.0018009831	-0.0419221992	0.0317411475	-0.0628942109	0.060235071	-0.014224805	0.063571635	0.0407167243	-0.0938545467	0.0037175489	-0.0361167167	0.0473843691	0.0017701619	0.0365741889	0.0052486545	0.0284131254	-0.0083372049	0.0140807751	-0.0556057917	0.0469139082	-0.047445587	0.0796940463	0.0525731112	0.0139919239	-0.0276393202	-0.0632455532	-0.0095850417171874	-0.0041382295884347	1.712494412659643e-05	9.18730247202228e-05	0.037044358532313	0.0673850760277331	0.0013722844990705	0.0045407484712633	-0.0500706709853275	-0.0762972892956454	0.0025070720929209	0.0058212763538634	0.0001079941532303	0.000192031779827	1.1662737131929516e-08	3.6876204463562124e-08	-0.0006850006267058	-0.00032600944095	1.062821555885967e-07	4.6922585858733866e-07	-1.6962997250456995e-05	0.0001930518536048	2.877432757190116e-10	3.726901818026573e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.3505832508904	0.3344953188895943	0.1118871183590513	604273.9292804995	825.2002476360781	-6.575328339921725	43.23494277777779	680955.4486986445	808.4787687518507	0.3416179512402095	653637.9195225084	0.1167028246095581	823.803468976702	718.4680850201156	1.016796	16.568663	0.1341151175619058	0.0810291477188582	-0.0086274446	0.0037842579	-0.0010626157	-0.1127870978	0.0535901584	0.0017425409	0.020713318	0.0195569545	-0.0393260104	-0.0990329921	-0.0590621545	0.0232286674	-0.0666644985	-0.0569441772	-0.0255185709	-0.0196851942	0.0202620365	0.011321853	0.0304660779	-0.0310738426	0.0688512453	-0.018024368	-0.0251598486	0.026265331	-0.0764858915	0.0389883758	-0.0447968778	-0.0390507931	-0.0453557362	0.0111991818	-0.027543249	-0.0522886782	-0.0098836	-0.0235937181	-0.0123113762	-0.0980688343	0.049251729	-0.0430089285	0.0573740253	-0.0553490337	-0.0318203623	0.0246798715	-0.0669836559	0.0194475377	-0.0106348376	-0.0620767233	-0.0829289982	0.008658036	0.0226842384	0.0413485613	-0.0506375902	-0.014108481	-0.0470894593	0.016731118	-5.1469e-05	0.0056243864	-0.0072618198	0.0021019098	-0.10402358	-0.0028859997	0.0015349668	-0.0238918216	0.0544465495	-0.0274424483	-0.0652522702	-0.0428109494	0.0157034572	0.0636140151	-0.0214073377	-0.0265516541	0.0164901023	0.0151490566	0.0300586581	-0.0082899378	0.0487379024	-0.0732055944	-0.0350163174	-0.0338986943	-0.0274267296	-0.0457690349	0.0132129153	-0.0221489149	0.0212341521	0.0253564272	0.0547658976	0.0251402817	-0.0132927411	0.0072300999	0.0119458138	0.022910114	-0.0648433961	-0.0529737039	-0.0735395178	0.0226505822	0.0793648672	-0.0380208253	-0.0321866691	0.0091115412	0.0791774955	0.0507380773	0.0106523738	-0.0318784476	-0.0670919737	-0.0031976085042799	0.0063874332129075	4.079930304935384e-05	1.022470014664314e-05	-0.014350456759189	-0.051394815291502	0.0002059356091973	0.0026414270388476	0.0060567679824146	0.056127438967742	3.668443839280263e-05	0.0031502894050776	-0.0002260051170581	-0.0003339992702884	5.107831293644548e-08	1.1155551255318369e-07	-0.0006149978018858	7.000282481999995e-05	4.900395482779601e-09	3.782222963243657e-07	-1.706950393714136e-05	-1.06506686684365e-07	2.9136796466008443e-10	1.1343674308481492e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.036546006051	-1.3140372448393691	1.72669388082504	602232.7207370017	822.8430587822664	-2.3571888538116355	5.556339292533812	677070.6993861564	808.002642973519	-0.4761257783317205	652868.271052192	0.2266957567919867	822.5744720597386	727.9018009158709	1.137473	18.535084	0.0889392923683891	0.0413090794036248	0.0470123231	-0.0262459792	-0.0782136351	-0.080535694	-0.0272043591	-0.0172037934	-0.0055225722	0.0476525318	0.0366393002	-0.0450188239	-0.0758742111	0.0040536088	-0.0418926168	-0.0640074447	-0.0171836841	-0.062865304	-0.0060101147	-0.0027731883	-0.0411108789	0.0448696762	0.0988610593	0.0341396608	-0.0414834662	0.0359836925	-0.0896646558	0.0372100012	0.0192416945	-0.0950869325	-0.0192823491	-0.0138904094	-0.0490900222	-0.1011798432	-0.0260250485	-0.0190080152	0.0702536791	0.0483398118	0.0640690554	-0.016286036	-0.0255821013	-0.1079749797	0.0146237535	-0.0577053001	-0.0235226604	0.0027276714	0.0303341991	-0.0552426203	-0.0397105945	0.0380754145	0.0238285323	0.1175594218	0.0120057844	-0.0144037716	-0.0180341108	0.0192257834	0.0136568697	0.000202562	0.0322801	0.0968746541	-0.044873769	0.0486936412	0.0348507361	-0.0843351128	0.0939452792	-0.0692485132	-0.0774830834	0.0168361823	0.0089751102	-0.0765554548	0.1044676965	0.0025943658	-0.040655782	0.1087014525	-0.0292415871	-0.0308142161	0.0377644404	-0.0731155887	0.00828163	0.0091973524	-0.0417421133	0.018067439	0.0474644262	-0.0967370165	-0.0480043185	0.0126597221	-0.0094363814	-0.0031960064	-0.0077552104	-0.0182925446	0.0399575824	-0.0147840087	-0.0637755336	-0.0019339982	-0.0542415208	-0.010225667	-0.0305976549	-0.0261414884	-4.49198e-05	0.0634640211	0.0786484417	0.0488709961	0.0072976862	-0.0360370472	-0.0706736128	0.0014792329196637	0.0046768414239436	2.18728457047148e-05	2.1881300306167943e-06	-0.0015600350267988	0.0127904217323901	2.433709284839133e-06	0.0001635948880923	0.0309175435447102	0.0248607755622956	0.000955894498839	0.0006180581615588	0.0002939914960162	0.0005199966130743	8.643099972984337e-08	2.703964776087433e-07	-0.0010270057604586	-0.0004120079585728	1.6975055792732614e-07	1.0547408320151474e-06	-1.6849002589045935e-05	2.205013480954251e-07	2.8388888824567664e-10	4.862084451189984e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.849137408455	0.8125914024039957	0.6603047872608926	603494.5822922606	824.7566158213514	1.9135570390849352	3.661700541831504	680223.4753410881	807.9781471897493	-0.0244957837696802	652828.6863361802	0.0006000434224909	822.3283844340145	701.4244592910364	1.250053	20.369583	0.0696770697024079	0.0383058271571668	0.101942942	0.0689131779	-0.0585818385	0.0022800191	0.0494879238	0.0124328362	-0.1015168627	0.0982036217	0.0220296704	0.0307702865	-0.06610124	-0.0016361912	-0.0715136138	-0.0344343303	-0.0122460239	-0.0560977392	-0.0395412785	-0.0217920148	-0.1118095438	0.0476161911	-0.038736608	0.053417559	0.098884484	-0.0143609292	-0.0133394505	-0.0190507746	0.0039913656	-0.0710535122	0.0847725912	-0.0234128298	0.0246684659	0.003164162	-0.0138851011	-0.0215818453	-0.0502992931	-0.0444486627	-0.0163350785	-0.021022455	0.0612299031	0.0222856529	-0.0264248774	-0.0594216006	-0.0238086919	0.0027633609	0.0936783783	-0.0355279087	-0.0027574308	0.0454899986	0.02863918	0.0709476426	0.0410577608	0.0111985629	0.0823316847	0.0420404323	-0.0649832402	0.0290184474	-0.0667793061	0.0153161344	0.0505651509	0.0722391167	0.0827459071	0.0562175621	0.0142112326	0.0265553403	-0.0113778791	-0.0349015681	0.0597011888	0.0473001872	-0.0467834769	-0.0092883673	0.0204816456	-0.0698094645	0.0274012919	-0.0594758313	0.0416696514	-0.0941750769	0.0071517056	-0.0011123701	-0.0320206516	0.0068664445	0.0546978531	0.0060214556	-0.0058258182	-0.0614384328	-0.0460985331	0.0345018057	0.0493347263	0.0152157012	0.025396482	0.0392346972	-0.0610199449	-0.0039686607	0.0269224897	0.0302128283	0.0840843523	-0.0249121291	-0.0485538164	-0.0402364281	0.0781069684	0.0469730469	0.0039326281	-0.040104614	-0.0739763355	-0.0117801805701844	-0.013259413489848	0.0001758120460947	0.0001387726542661	0.01458754769844	0.0161475827252388	0.0002127965478542	0.0002607444278684	0.0308534121395069	-6.413140520329999e-05	0.0009519330406502	4.112837133349853e-09	0.0002059714425189	-8.802005349730003e-05	4.242423513331652e-08	7.747529817667559e-09	-0.0004270136701791	0.0005999920902795	3.5999050839796374e-07	1.823406745198252e-07	-0.0001329557004546	-0.0001161066978655	1.7677218283373324e-08	1.3480765289243058e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.6119934737835	3.762856065328492	14.159085768379422	609355.0843551143	831.8843942195812	7.127778398229793	50.80522489427128	692031.6453460795	810.6384934850754	2.660346295326121	657134.7671197526	7.077442411055419	825.1965994975465	716.1957196048018	1.044215	17.015461	0.1187294057994612	0.0760343765527973	0.0101451495	0.0829559042	-0.0647240271	0.0086310445	0.0100321486	0.0680595105	-0.1347623609	0.0534728395	0.00810523	0.0925163275	-0.0474946096	0.0752297868	-0.0408138392	-0.0428643744	0.0227406187	-0.0188806532	-0.0383246084	-0.0517129936	0.005982883	0.0729467692	0.0021641776	-0.0184917737	-0.0266804623	-0.0982606182	-0.0191844754	0.0016376294	-0.013081984	0.000840839	-0.1278942269	-0.0955243402	-0.0114377432	0.0082483373	-0.0803219663	0.0054175515	-0.0178554363	0.0500724477	-0.0282946581	0.0385130888	-0.0524052029	0.0202731086	0.1028749377	-0.0175236643	0.0424226811	0.0869168676	0.0487498515	-0.0323305558	-0.0035399407	0.0090701157	0.041777577	0.0480928474	0.0552189714	0.047217634	-0.05319891	0.0218536	0.050322926	0.0999216302	-0.0087834613	-0.0340714145	-0.1060008754	0.053748014	-0.0611745076	0.0879051981	-0.0619468528	0.020538118	-0.023667899	0.0130941206	0.0105932984	-0.0544156064	-0.0206479094	-0.0294506183	0.0042609781	-0.0176488362	-0.0217482636	0.0028738797	0.0416885301	-0.0671128087	-0.0068230954	-0.029460743	-0.0471978763	-0.009198883	-0.0276342228	0.0132125414	0.0263765604	-0.0271937077	-0.0356212428	-0.0759939344	-0.0090662369	-0.0199263441	0.0587638462	-0.0100558296	0.010453298	-0.0420773376	-0.0074988197	-0.0763985061	0.0432013703	0.0727269245	0.0554266008	0.0646570036	0.0775531612	0.0450454286	0.0005619815	-0.0440708732	-0.0769871073	-0.0022395963067936	0.0095405842633908	9.102274808686016e-05	5.015791617403533e-06	0.0020587374037717	-0.0125288102946683	4.238399697688639e-06	0.0001569710873997	-0.0404298667475302	-0.0712832788870371	0.001634574125223	0.0050813058488871	0.0001749136431657	-3.10577993532e-05	3.0594782565497824e-08	9.645869006636306e-10	-0.0008270186030112	-0.0004000049328321	1.6000394629001286e-07	6.839597697265968e-07	-0.0002094276153566	-7.647191490199999e-05	4.3859926073952e-08	5.8479537687787285e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.9754017862097	1.3634083124261451	1.858882226392709	611485.528998704	846.6701440472975	14.78574982771636	218.61839796781436	716850.3328210715	811.8690063209644	1.2305128358890445	659131.2834245902	1.514161839287698	826.9604311573262	721.7733566098474	1.034684	16.860155	0.1270015444790245	0.0735348578682117	-0.1049726276	0.108416932	-0.0404151639	0.0079477885	0.0462553374	0.115179568	0.0382848301	-0.0407513811	-0.0431205559	0.138936453	-0.0018773671	0.0781940873	0.0251731726	-0.0068908663	0.0288176097	-0.0353946876	-0.1099035179	-0.1278827395	-0.0089417704	-0.0515926905	-0.0657988789	0.0839231506	0.0073834208	-0.0546540758	-0.0527750143	-0.0540025161	0.0096997703	0.0121715222	0.0040974343	0.0407180372	0.0370428965	0.05415068	0.0362380871	-0.0390764984	0.0280545877	0.0598401982	-0.0247597278	0.0109394507	0.0083158858	-0.0215017513	-0.0119764895	-0.0787889445	0.1083354408	0.092233049	0.0018890554	0.0105174711	0.0544291782	0.0052583097	-0.0223725307	0.0014760819	0.0265045786	0.1632382297	0.1142059806	-0.0362584869	-0.0469392194	0.0683081098	-0.0402604531	-0.002630377	0.0022623355	-0.0488060786	0.033305924	-0.0044696921	0.0376020286	-0.0192520232	0.0646495394	0.0077854591	-0.0447632187	0.0093666263	0.044735072	0.0844725928	-0.0189904049	0.0036070614	-0.0836109706	-0.0311255002	0.032083836	-0.0574441777	0.0184935125	0.0051358617	-0.0603400929	0.0594301603	-0.0775434268	0.0419160316	-0.0176562951	0.0002423725	0.0467744262	-0.0518227847	-0.0189111115	0.0078542171	0.00604142	0.0028378864	-0.0252025502	0.0153181273	0.066982877	0.0243604432	0.0308351107	-0.0143015744	-0.0579663233	0.0092388776	0.0769871073	0.0430893585	-0.0028094637	-0.0479258055	-0.0796940463	-0.0209312120682483	-0.0186916157614547	0.0003493764997738	0.0004381156386459	0.0694673383204644	0.0674086009166926	0.0048257110933298	0.0045439194775459	-0.0434627066613302	-0.0030328399138	0.0018890068703288	9.198117942738411e-06	3.19965174897593e-05	-0.0001429171256759	1.0237771314724727e-09	2.0425304811472625e-08	-0.0004050000836748	0.0004220185193364	1.7809963066288745e-07	1.64025067776595e-07	-1.699350262739783e-05	0.0001924341127292	2.887791315473769e-10	3.703088774187529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.1171690076123	-0.8582327785973121	0.7365635022588629	610144.0317184668	844.747285180058	-1.9228588672394835	3.6973862233215096	713597.9758190783	812.0000636598459	0.1310573388814191	659344.1033835937	0.0171760260746791	828.428048408491	742.7728770644864	1.200889	19.568459	0.1220732982345936	0.070874121700226	-0.1429323027	0.0084635722	-0.0410935588	-0.0821456343	-0.0098600828	0.1011792925	0.0951096815	-0.0824070904	-0.0425926323	0.0819801309	-0.103598794	0.1178193814	0.0067703172	-0.0625526569	0.0216933393	-0.0393814716	-0.0128933495	-0.0449524521	0.1438304005	0.0078166231	-0.0106633962	-0.0272012179	-0.0072168598	0.036852254	-0.0497079454	-0.0282333141	-0.0232034332	0.0170719967	0.0469942467	0.0855808379	-0.0127735224	0.0430798087	0.0071804712	-0.0253256155	-0.0133789924	-0.1180875364	-0.0292952276	-0.0216326213	0.0077071468	0.051544043	0.0104113221	-0.0772658065	0.0906138435	0.1318360996	-0.0846929297	-0.0743457839	-0.0169894394	-0.0281144403	-0.0529395983	-0.0102449597	-0.0265906104	0.0778206755	-0.1001832538	-0.0196924748	0.0111912329	0.025160192	-0.0332810834	0.040439801	-0.0098393061	-0.0152521081	0.0468071273	-0.0428787797	-0.0145872959	0.002382307	0.0187111185	-0.0403191577	-0.0508245543	0.0950645464	-0.0782142854	-0.0773785952	0.0130522558	0.0265910606	-0.0608558703	0.019997156	0.0463339367	-0.0598893611	-0.0181082523	-0.0470661028	-0.0480471195	-0.0093908571	-0.0759110309	-0.0361837821	0.0311452746	0.0113982478	0.0500284778	-0.0505897008	-0.0417486619	-0.014033653	-0.0020349541	0.0019831889	0.0286224271	-0.0578215744	-0.0467643594	0.0118777539	0.0215935502	0.0936446991	0.0196102448	0.000349184	0.0764088964	0.0411060724	-0.0061769165	-0.0516596731	-0.0820864692	-0.0260200261927252	-0.0050888141244768	2.589602919347558e-05	0.0006770417630701	0.0077812725583754	-0.0616860657620889	6.054820262772605e-05	0.0038051707092047	-0.0623055938424883	-0.018842887181158	0.0038819870240651	0.0003550543973218	0.0002619927584445	0.0002299962409547	6.864020547735811e-08	5.289827085331114e-08	-0.0009040025283102	-0.0004990024446354	2.490034397521055e-07	8.172205711912341e-07	-1.6881564880144725e-05	1.1193774725310569e-07	2.8498723280253577e-10	1.2530059260100171e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.4416477971315	-0.6755212104808379	0.4563289058094965	609089.1656163018	836.8226242606521	-7.924660919405937	62.80025068755976	700272.1044744846	811.2746650984961	-0.7253985613497207	658166.5822306771	0.5262030728082445	826.6937237867152	738.3447408153851	0.969626	15.800031	0.0966669824921785	0.059530772068275	-0.0358968983	-0.045653092	-0.0984152943	-0.0799369818	-0.0056924579	0.0696176437	0.0440262919	-0.0196905847	-0.0276573108	-0.0185541364	-0.1055043906	0.068740084	-0.0068322376	-0.030527593	-0.0012482602	-0.0560748648	-0.0443022551	-0.0626459471	0.048028103	-0.0617847406	0.0459018963	0.0324845958	-0.0356641737	-0.0434016308	0.049080385	-0.0193737474	0.1134299236	-0.0565993968	-0.0069875179	-0.0787744909	-0.0271207679	0.0222756461	-0.0216485949	0.0264230805	0.0190185287	-0.0900711557	0.0094054269	0.0548218503	0.0754304794	0.1390798095	-0.0355554857	0.0963571103	0.0258431302	0.0683548492	-0.0356825771	-0.0132952262	-0.0456234982	-0.0049107535	-0.0088773365	0.0693398985	-0.0311977631	0.0846815744	-0.0098496879	-0.0437076667	-0.0216366729	0.0249874369	0.0085122729	-0.0527754891	0.075217097	0.0320474796	-0.026648387	0.0492215672	0.1191994835	0.0200677094	-0.0052470306	0.0155705906	-0.0438875501	-0.0571803326	-0.0019777134	0.0025613542	-0.0096216099	-0.0633877995	0.1016342187	0.0160299446	0.0349588316	-0.0322686179	0.0155066997	0.0075586448	-0.0316901025	0.0654284681	-0.0163754187	-0.0773770819	-0.0524172145	0.0196227852	0.0641146657	-0.0199744133	-0.0020929826	0.000290291	0.0316989318	-0.0521001065	-0.0476487061	0.018414975	-0.0104751579	0.0736269576	-0.0270266055	0.0462707106	-0.0198938402	0.050021405	0.0758186195	0.0390968227	-0.0095355915	-0.0552630438	-0.0841549343	-0.0387616815241926	-0.0127416553314674	0.0001623497805859	0.0015024679545829	0.0628560575200509	0.0550747849616755	0.0039508839669639	0.0030332319385747	-0.0472575443014662	0.0150480495410221	0.002233275493405	0.000226443794989	0.0003059904579495	4.399769950500003e-05	9.363016035614473e-08	1.93579756173228e-09	-0.0011359992957162	-0.0002319967674059	5.3822500086833627e-08	1.2904943998677023e-06	-1.68261786308732e-05	5.53862492715248e-08	2.8312028731805386e-10	3.067636608367481e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
