global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52
620.2986431233619	2.823304111859102	384770.4066606839	7.971046108040512	753.8587256097175	2.8094403155438386	568302.9781779073	7.892954886603063	600.3315202251233	1.339731445312509	360397.9341758076	1.7948803455591444	632.6770708976032	499.6714298200805	0.919414	21.467098	0.2691128135579161	0.1668103536884274	-0.0101802716	-0.0346434749	-0.019596142	-0.0295822818	-0.0437156018	-0.0120946537	0.0313457449	-0.0769726956	0.0381677755	0.0031672358	0.0062746788	0.0403488564	-0.037893201	-0.0218907063	0.0188246064	-0.0119590362	0.0189004135	0.0322875105	-0.0843721595	-0.0601781122	-0.0010254264	0.008703925	0.0154807112	0.0671002233	0.0313846825	-0.0388833084	-0.0367784532	0.0548674501	0.0598828583	-0.0246286043	0.0749591755	-0.0184057149	-0.0448883268	-0.1257331104	-0.0040461453	0.0183389035	0.0192527238	0.0440220263	0.0321481765	0.0573173113	-0.0136808067	-0.0187842564	-0.0009116604	-0.0601204277	-0.0209161914	-0.0475864565	-0.0275077053	-0.0131841941	-0.0014857482	0.0425726283	0.0192208474	-0.0151955319	0.0561751786	-0.0193296357	0.0061228207	0.0336221056	-0.0556617727	0.0132072387	0.074602243	0.0350055249	-0.0162075362	-0.0620422378	-0.0872886488	-0.1490872659571493	0.0178615571728358	0.0003190352246384	0.0222270128705777	-0.0332752551158108	-0.0094346095768998	8.901185786852946e-05	0.0011072426030222	-0.1235333091278576	0.1609141011748605	0.0258933479569132	0.0152604784640788	-0.0028339006333791	0.0005454311545653	2.974951443704363e-07	8.030992799866464e-06	-0.0060767070304863	-0.0006245132216721	3.6926368334361626e-05	3.900167640433902e-07	-0.0009451206378093	0.0004481065364289	8.93253020013058e-07	2.007994679903051e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
621.744678882585	1.4460357592231503	386566.4457188088	2.0910194169520726	757.0749092597466	3.2161836500291656	573162.4182306536	10.343837270714928	600.8037710731908	0.4722508480674605	360965.171335767	0.2230208635004357	633.359078090311	496.0813957348899	0.7602989999999998	17.751982	0.1181489502352183	0.0609934286513927	0.0108815784	-0.0261025355	-0.0087062176	0.0206907256	-0.0304788612	-0.0116905332	-0.0171875768	-0.0052315739	0.0238020098	0.0082338023	0.0260301715	0.0354813886	-0.0353773137	-0.0220589194	0.0352027991	0.0266668761	0.0383631829	-0.0018237372	-0.0666645116	-0.0343396415	-0.0104507385	0.0159866904	0.0236936067	0.0467611335	-0.0006712589	0.0202501184	-0.0108232997	0.0857165181	0.0005459033	-0.0002543844	0.0910722009	-0.0615363907	0.0175580808	-0.0594705137	-0.0045612195	0.0203690293	0.0057031259	0.0265838692	0.0437439947	0.0688319796	-0.011483236	-0.008712769	-0.0056392675	-0.0654937986	-0.013792981	-0.0337862773	-0.0323822271	0.0049635759	-0.017884365	0.0298731725	0.0294518847	-0.0185186591	0.0464007673	0.0067526006	0.053644968	0.0352495329	-0.0709936955	0.0160545838	0.0739763355	0.032926061	-0.0195113247	-0.0652009362	-0.0883415308	-0.165208126385167	-0.0161208604280176	0.0002598821409396	0.0272937250236973	-0.0349763768477799	-0.001701121731969	2.893815146977538e-06	0.0012233469373979	-0.1418027866038542	-0.0182694774759966	0.0003337738072459	0.0201080302886182	-0.0018321873116828	0.0010017133216962	1.0034295788638346e-06	3.3569103450914462e-06	-0.0064429320619268	-0.0003662250314404	4.1511373554604326e-05	1.3412077365359514e-07	-0.0006719091789614	0.0002732114588479	4.514619447725827e-07	7.464450124579776e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
624.0579490719448	2.3132701893597414	389448.323799882	5.3512189689804535	767.512552632914	10.43764337316736	589075.5184490916	108.94439918542452	600.4442732319079	-0.3594978412828595	360533.3252569941	0.129238697887036	633.5622267908329	510.1234093038868	0.72506	16.929186	0.1755707779234379	0.0766174472880208	0.0117196385	0.0022356044	-0.0670836272	0.0780191533	0.0245128997	0.0489528395	0.0109412298	-0.0125844702	0.0364682042	0.009851598	0.0360758253	0.0144690356	-0.0503683372	-0.0234217018	0.011529104	-0.0018292186	0.0050982664	0.0502157004	0.0017937399	-0.051045144	-0.0216968472	0.0350431274	0.0037260377	0.0787649096	-0.0179721833	0.0199260159	-0.0158808051	0.0571876198	0.0666867523	0.0276917	-0.0214327229	-0.031249052	0.026730586	-0.0493423366	0.006188379	0.0262438321	0.0236844935	0.0210346015	0.0487680944	0.0782310409	0.0015712533	0.0168912267	0.0048922411	-0.0484683281	-0.0223582479	0.0009187834	-0.0352394689	-0.0250774815	-0.0112181675	0.0304629064	0.0338313562	-0.040631422	0.0397114086	-0.0042731291	0.0049334713	0.0385758321	-0.0377509755	0.0431914514	0.0733387462	0.0308258002	-0.0227873865	-0.0681949313	-0.0890457691	-0.2037202577377428	-0.0385121313525758	0.001483184261318	0.0415019434127323	-0.0097801681141618	0.025196208733618	0.000634848934548	9.56516883412672e-05	-0.0983457977811852	0.043456988822669	0.0018885098775335	0.0096718959412177	-0.0024173254301544	-0.0005851381184716	3.4238661768848415e-07	5.843462235271155e-06	-0.006211072408699	0.0002318596532278	3.857742046610199e-05	5.3758898794915684e-08	-0.0012230203875535	-0.000551111208592	1.4957788683715132e-06	3.037235642358451e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
622.6792414455936	-1.378707626351229	387729.4377272598	1.90083471895904	767.6281459857892	0.1155933528751802	589252.97050958	0.0133618232289259	600.7486985377261	0.3044253058181994	360898.9987947717	0.0926747668225042	633.5972040629215	506.8516548036045	0.710764	16.595415	0.1740081853377966	0.0819345742343387	0.0072901384	0.0019631688	-0.041677001	0.0695151364	0.0442296225	0.0432712704	-0.0046954839	0.04407883	-0.0196955798	0.017656103	0.0003297803	-0.0061147476	-0.011658224	-0.0366005242	0.0344314182	0.0389852011	-3.55385e-05	-0.00283383	-0.0329256052	-0.0035617898	-0.0185365353	-0.0032483045	0.0087813853	0.0143824288	-0.0330557766	0.0531012197	0.0158540541	0.0111288587	0.0310751464	0.0080518401	0.0253664776	0.0232610199	-0.0357399981	-0.0134865794	-0.0022194313	0.0235887795	0.0018479158	0.0311932312	0.0475965838	0.0525041243	0.0020940707	0.0187677119	-0.0243218425	-0.0918301261	-0.0214054302	-0.0090123218	-0.0279596338	-0.0240311407	0.0072558676	0.0123380561	0.0205353287	-0.0199103029	0.0410712137	-0.0001502862	0.0251497205	0.0266129342	-0.0346944929	0.0183527175	0.0726895759	0.0287060691	-0.0260310661	-0.0710166602	-0.0893985845	-0.1868094834638185	0.0169107742739242	0.0002859742865436	0.0348977831120186	-0.023576141523705	-0.0137959734095432	0.0001903288823168	0.0005558344491457	-0.1463988186118143	-0.0480530208306291	0.0023090928109488	0.0214326140909349	-0.0014921480032943	0.0009251774268601	8.559532711714759e-07	2.2265056637351662e-06	-0.0060822607901125	0.0001288116185865	3.699389631893993e-05	1.659243308287398e-08	-0.0003720410965261	0.0008509792910274	1.3841457750434286e-07	7.241657537574963e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
622.2278654548315	-0.4513759907620169	387167.516548476	0.2037402850363924	771.0634037364613	3.435257750672122	594538.772581657	11.800995813552886	600.988501747533	0.239803209806837	361187.1792327445	0.0575055794336618	634.7253311267002	513.6899336215372	0.68827	16.070192	0.093193514462622	0.045048234126457	-0.0149261375	-0.000924366	-0.060002763	0.045111986	0.0485877548	0.0720889048	0.0637157024	0.0952782902	-0.0342805767	0.0050015179	0.0123050728	0.0695282185	-0.0249630388	-0.008720237	0.0175785562	0.0501827075	0.0325576786	-0.0084226954	-0.0707795249	-0.0118079327	-0.0033818599	0.0054062839	0.0561877769	0.042928855	0.0026043679	0.0484501601	-0.0166275352	0.0009469093	0.0071022288	0.0118922315	-0.0267644007	0.0992410514	0.0057119908	-0.0216925554	-0.0139899262	0.0347832166	0.0246155188	0.041705543	0.0243059915	0.0631826595	-0.0025031512	0.0270896634	0.0044523757	-0.0757942784	-0.0197424773	-0.005451603	-0.0289863598	-0.022260188	0.0111807726	0.0041993601	0.0103132461	-0.0287494195	0.0397294896	0.0009776922	0.0128652403	0.0307197095	-0.0357751064	0.0062254407	0.072028927	0.0265682067	-0.0292377542	-0.0736589948	-0.0893985845	-0.1787278824379115	0.008081601025907	6.53122751419414e-05	0.0319436559607399	-0.0108888792720449	0.0126872622516601	0.0001609666234423	0.0001185676918011	-0.1558520489061692	-0.0094532302943548	8.936356299810886e-05	0.0242898611482509	-0.0022093076087444	-0.0007171596054501	5.143178996893434e-07	4.8810401100559e-06	-0.0064429473196747	-0.0003606865295622	4.15115701641034e-05	1.30094772607624e-07	-0.0005536233793278	-0.0001815822828017	3.064988461383332e-07	3.2972125427476574e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620.7051434886301	-1.5227219662014022	385274.8751532409	2.318682186352264	764.623563196752	-6.43984053970928	584649.1933956974	41.47154617688312	599.5528951865748	-1.4356065609581492	359463.67412660393	2.060966197866084	632.3945131590041	507.1376552047571	0.586916	13.703711	0.0545550367478493	0.0245127795408821	-0.0074802008	-0.0137152022	-0.0488287471	0.0247467998	-0.002557841	0.0365241004	0.0491779753	0.065629826	-0.0065641033	0.0114908199	0.0052007919	0.0295948107	-0.0096452129	-0.0043778878	0.0296161786	0.0529565878	-0.0049485909	0.0107517162	-0.0347697663	-0.0496373737	-0.0076709503	0.0016109857	0.0275394122	0.0072592326	-0.0009448962	0.0393058838	-0.0159793485	-0.016933196	0.0329979068	0.0257786672	-0.0149772997	0.0451617639	0.0275752134	-0.0509518443	-0.0111277226	0.0384144338	0.0231879872	0.0537312911	0.031197541	0.0577060327	0.0024044631	0.0045508641	-0.0175910852	-0.0518682564	-0.0264439119	-0.0193172391	-0.023709118	-0.0253947575	0.0230504805	0.0274470301	-0.0038339182	-0.0098254007	0.0500408449	-0.0002627609	0.0247037852	-0.002198501	-0.038759041	0.0109914154	0.071356904	0.0244135633	-0.0324028939	-0.0761152604	-0.0890457691	-0.1666227302465159	0.0121051521913956	0.0001465347095768	0.0277631342348032	-0.004831727890874	0.0060571513811709	3.6689082854420536e-05	2.334559441144971e-05	-0.1438929857184163	0.0119590631877528	0.0001430191923286	0.0207051913389603	-0.0024429912146913	-0.0002336836059469	5.460802768834604e-08	5.968206075058874e-06	-0.0064431878252222	-2.4050554750000563e-07	4.151466935109159e-05	5.784291837827746e-14	-0.0002988740910716	0.0002547492882562	8.932572231387506e-08	6.489719986704048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620.2663833165607	-0.4387601720694647	384730.38627260656	0.1925104885944263	762.0719362729556	-2.551626923796448	580753.6360548116	6.510799958242924	597.7907791298314	-1.7621160567433662	357353.8156126509	3.1050529974327903	630.7577570304596	507.88565347006704	0.593503	13.857509	0.1779757332852688	0.074755395239397	-0.0070823276	-0.0260209978	-0.0501596646	0.0141480344	-0.0264235797	0.0175522105	0.0509258936	0.0601187531	-0.0020995592	-0.0124809753	0.0261272842	0.0532568293	0.000131685	0.0307014816	0.0315699965	-0.0996788816	0.0130477145	0.0417166383	-0.0497105014	-0.063953303	0.0154659449	0.030818948	0.0241858244	0.0111815123	0.0268237764	-0.0430306392	-0.112381036	-0.0085153704	0.0311445883	-0.0161923303	-0.0044860431	-0.0005869303	0.0352839977	-0.0504929886	0.0026308807	0.0320297602	0.0202019191	0.054941398	0.0471495998	0.0656485832	0.0084296319	0.015947037	-0.0427243334	-0.0376023474	0.0001362159	-0.0209849569	-0.023692404	-0.0501123575	-0.0169797978	0.0076116226	-0.021056436	-0.0097649345	0.0423049619	0.0077943147	0.0221105396	-0.0247239138	-0.0557142218	0.0348084715	0.0706736128	0.0222434997	-0.0355219872	-0.0783792522	-0.0883415308	-0.1863633000473044	-0.0197405698007885	0.0003896900960598	0.0347312796045216	0.0223639641787229	0.0271956920695969	0.0007396056671443	0.0005001468937872	-0.0965287619573729	0.0473642237610434	0.0022433696924861	0.0093178018850231	-0.0027478919263639	-0.0003049007116725	9.296444397845775e-08	7.550910038975904e-06	-0.0071757930366569	-0.0007326052114347	5.149200570493366e-05	5.36710395821282e-07	-0.0009348731210411	-0.0006359990299695	8.739877524451272e-07	4.04494766122145e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620.4406805651679	0.1742972486072176	384946.6381001687	0.0303795308720462	761.0126211983817	-1.059315074573874	579140.2096232316	1.1221484272194522	598.0123919356497	0.2216128058182676	357618.8209085971	0.0491122357026451	631.1558214914885	504.49601722159326	0.60622	14.154448	0.1883286414221988	0.0891028126792873	-0.0144426594	-0.0323106998	-0.0312582653	-0.0020377613	-0.0363139798	0.0081348757	0.0188317201	0.0695754473	-0.0185436177	-0.0046622729	0.0040908318	0.0488512873	0.0138191047	0.0226017519	0.018101309	-0.0584406925	0.0226634676	0.0331470072	-0.0883844525	-0.0595573186	0.0111339702	0.008917928	0.035651325	-0.0136258974	0.037143379	-0.0305345295	-0.0662363815	-0.004596097	0.0010373938	-0.0649339453	0.0333082576	-0.0094489447	-0.018724015	-0.0882549198	-0.0131415046	0.0329628484	0.0246529607	0.0571890572	0.0332097336	0.0619032709	0.0014429594	0.01081753	-0.0184818789	-0.0316574905	-0.0100259827	-0.0259091427	-0.0475094311	-0.0398166697	-0.020333809	0.020858182	0.0068211861	-0.0127095086	0.0645383098	-0.0359324733	0.0026920533	0.014299225	-0.0605069729	0.0296630228	0.0699791615	0.0200593867	-0.0385906019	-0.0804452513	-0.0872886488	-0.1686367949589851	0.0177265050883193	0.0003142289826462	0.0284383686140387	-0.0426222807491996	-0.0649862449279225	0.0042232120298319	0.0018166588162635	-0.121909361086665	-0.0253805991292921	0.0006441748121618	0.0148618923205588	-0.0024481977187997	0.0002996942075641	8.981661804753372e-08	5.993672070336055e-06	-0.0077168799255002	-0.0005410868888432	5.955023578458798e-05	2.927750212781215e-07	-0.0001709483719153	0.0007639247491258	2.9223345860491732e-08	5.835810223269166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
621.1393289145407	0.6986483493727746	385814.06592440594	0.4881095160813026	758.9171679608233	-2.0954532375583312	575955.2678256766	4.390924270793692	599.3206765907689	1.308284655119223	359185.27338921704	1.711608738820425	632.1552767527189	502.5149252464168	0.631771	14.751019	0.1746313312467879	0.0947603539703647	0.0045003898	-0.0355015152	-0.0332446697	0.0056966899	-0.0289300074	0.0364434011	0.0191813508	0.0266365757	0.0455253942	-0.0158032825	0.0484881534	0.0670718759	-0.0139005419	0.0467425891	0.0209819883	-0.0478411829	0.0578542971	0.0205529645	-0.0655331027	-0.0091887084	0.0161715247	0.0446765794	0.045975312	0.0091820096	0.0498605144	-0.0196015877	-0.0866438459	0.0483407282	-0.0173970391	-0.0573282503	0.0189378511	0.0030280673	-0.0030046865	-0.0617028172	0.0013202482	0.0236809794	0.0082374657	0.0629203968	0.0492883548	0.0750640991	-0.0018464472	0.0143767827	-0.0344759628	-0.0188740944	0.0114153008	-0.0224530323	-0.0275063218	-0.0757232681	-0.0279913932	0.0010979297	0.0034754569	-0.0239832689	0.0550815971	-0.0039248141	-0.0123286023	-0.0073696985	-0.0752460174	0.0605024322	0.0692736597	0.0178626037	-0.0416043772	-0.0823080386	-0.0858912784	-0.1502832034751975	0.0183535914837875	0.0003368543203537	0.0225850412467676	0.0051726785829515	0.047794959332151	0.0022843581375619	2.6756603722525134e-05	-0.0487207836921257	0.0731885773945393	0.0053565678610364	0.0023737147635749	-0.0023816614388027	6.653627999699983e-05	4.427076555839161e-09	5.672311209079748e-06	-0.0078603024448595	-0.0001434225193592	6.178435452466423e-05	2.057001905936859e-08	-0.0006668736332852	-0.0004959252613699	4.447204427710034e-07	2.459418648648037e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620.8644677709183	-0.2748611436223882	385472.6873404656	0.0755486482734071	761.6994568465592	2.782288885735852	580186.0625603433	7.741131443689249	598.9543596448397	-0.3663169459292703	358746.32493756	0.1341881048749479	632.0475687699352	497.7567826437752	0.614745	14.353498	0.1173322582450893	0.0701202586569179	0.0104360443	-0.0390522957	-0.0142125264	0.0235642264	-0.0253091447	0.0572753986	0.0066852951	0.0128498121	0.003911386	-0.0041366271	0.0332198451	0.0484119299	-0.0171385531	0.0014661952	0.0239322494	-0.0294992808	0.0633776642	0.040662765	-0.0319086947	-0.0298859759	-0.0031020909	0.0291372423	0.0243646147	0.0272804185	-0.0057422697	0.0132118629	-0.0930132072	0.0591535428	-0.0105613461	-0.0277693849	-0.0352497614	-0.0051247656	0.0481398064	-0.0418686888	0.0041228547	0.0161696871	-0.0144152728	0.0632075674	0.0589250274	0.0738842936	-0.0013915894	0.0135482813	-0.0547791245	-0.0327070189	0.010701355	-0.0302755442	-0.0564829064	-0.0774530453	-0.0350591119	-0.0120273841	0.0185144229	-0.0194715994	0.050886698	-0.0188503982	0.0007993408	-0.0240507711	-0.0765114575	0.0685122465	0.0685572187	0.0156545383	-0.0445590304	-0.0839629087	-0.0841549343	-0.1363770640972177	0.0139061393779797	0.0001933807123998	0.0185987036117766	-0.0097879082280769	-0.0149605868110284	0.0002238191577303	9.58031474812555e-05	-0.0566470833523169	-0.0079262996601911	6.28262263031471e-05	0.0032088920523243	-0.001072305765754	0.0013093556730487	1.7144122785448145e-06	1.1498396552692726e-06	-0.008143728252292	-0.0002834258074324	6.63203098471789e-05	8.033018831876438e-08	-0.0006848768007218	-1.800316743660001e-05	4.690562321669282e-07	3.241140377502549e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
621.8442872955619	0.9798195246436308	386690.31764212536	0.9600463008728706	764.0158210853477	2.316364238788537	583720.1748687181	5.365543286738401	600.0889168508429	1.134557206003251	360106.70812721783	1.2872200536939031	632.9436576349273	504.62451045493367	0.670181	15.647838	0.181724951415441	0.1006456946343953	0.0143378055	-0.034805563	-0.0323317252	0.0574206748	-0.0366000161	0.0614798335	0.0098616019	0.0152111375	-0.0654437005	-0.0098424165	0.0711232998	0.0341254537	-0.0296958398	-0.009121294	0.0173496616	-0.0082479452	0.0185173451	0.0252859422	0.004268151	-0.1089924384	0.0006951472	0.0663538588	0.0370135917	0.0337934825	-0.0091024353	0.0295116734	-0.0551682942	0.042674562	0.0138909564	-0.0054787116	-0.0125957072	-0.0418343005	0.0141681438	-0.0801119304	0.0192552746	0.0309013099	-0.0046208294	0.0421931133	0.0712106224	0.0830800299	0.0171665583	0.0047998539	-0.0336142905	-0.0032418056	-0.0204598781	-0.0139783548	-0.0669871349	-0.0590055296	-0.0388439884	-0.0275719533	0.0228357677	-0.0431296424	0.0712335084	-0.0227815023	-0.0421460984	-0.0419923451	-0.0624183417	0.0564102211	0.0678299518	0.0134365852	-0.0474503628	-0.0854056813	-0.0820864692	-0.1968980485008558	-0.060520984403638	0.0036627895531854	0.0387688415034453	-0.0097828302851183	5.077942958600992e-06	2.5785504690805398e-11	9.57037683874278e-05	0.0079848490191025	0.0646319323714194	0.0041772866820637	6.375781385786215e-05	-0.0009559549561849	0.0001163508095691	1.3537510887384996e-08	9.13849878254474e-07	-0.0076110184190552	0.0005327098332367	5.792760137519751e-05	2.837797664271784e-07	-0.0011671552918644	-0.0004822784911426	1.362251475327073e-06	2.32592543018783e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
